时间,水深(mm),雨量(mm)
2020/2/12 1:16,0,0.4
2020/2/12 1:21,0,0.2
2020/2/12 1:26,0,0.2
2020/2/12 1:31,0,0.4
2020/2/12 1:36,0,0.2
2020/2/12 1:41,0,0.4
2020/2/12 1:46,0,0.6
2020/2/12 1:51,0,0.2
2020/2/12 1:56,0,0.2
2020/2/12 2:01,0,0.2
2020/2/12 2:06,0,0.2
2020/2/12 2:11,0,0.6
2020/2/12 2:16,0,0.2
2020/2/12 2:21,0,0.2
2020/2/12 2:26,0,0.2
2020/2/12 2:31,0,0.2
2020/2/12 2:46,0,0.2
2020/2/12 2:56,0,0.2
2020/2/12 3:21,0,0.2
2020/2/12 3:26,0,0
2020/2/12 3:31,0,0.2
2020/2/12 4:06,0,0.2
2020/2/12 4:11,0,0.2
2020/2/12 4:21,0,0.2
2020/2/12 4:26,0,0
2020/2/12 5:01,0,0.2
2020/2/12 5:26,0,0
2020/2/12 6:26,0,0.2
2020/2/12 6:31,0,0.6
2020/2/12 6:36,0,0.4
2020/2/12 6:41,0,0.2
2020/2/12 7:26,0,0
2020/2/12 7:41,0,0.2
2020/2/12 8:26,0,0
2020/2/12 9:26,0,0
2020/2/12 10:26,0,0
2020/2/12 11:26,0,0
2020/2/12 12:26,0,0
2020/2/12 13:26,0,0
2020/2/12 14:26,0,0
2020/2/12 15:26,0,0
2020/2/12 16:26,0,0
2020/2/12 17:26,0,0
2020/2/12 18:26,0,0
2020/2/12 19:26,0,0
2020/2/12 20:26,0,0
2020/2/12 21:26,0,0
2020/2/12 22:26,0,0
2020/2/12 23:26,0,0
2020/2/13 0:26,0,0
2020/2/13 1:26,0,0
2020/2/13 2:26,0,0
2020/2/13 3:26,0,0
2020/2/13 4:16,0,0.2
2020/2/13 4:26,0,0
2020/2/13 5:26,0,0
2020/2/13 6:26,0,0
2020/2/13 7:26,0,0
2020/2/13 8:26,0,0
2020/2/13 9:26,0,0
2020/2/13 10:26,0,0
2020/2/13 11:26,0,0
2020/2/13 12:26,0,0
2020/2/13 13:26,0,0
2020/2/13 14:26,0,0
2020/2/13 15:26,0,0
2020/2/13 15:51,0,0.2
2020/2/13 16:11,0,0.2
2020/2/13 16:21,0,0.2
2020/2/13 16:26,0,0
2020/2/13 16:31,0,0.2
2020/2/13 16:36,0,0.2
2020/2/13 16:41,0,0.2
2020/2/13 16:46,0,0.4
2020/2/13 16:51,0,0.4
2020/2/13 16:56,0,0.4
2020/2/13 17:01,0,0.2
2020/2/13 17:11,0,0.2
2020/2/13 17:16,0,0.4
2020/2/13 17:21,0,0.4
2020/2/13 17:26,0,0
2020/2/13 17:31,0,0.2
2020/2/13 17:41,0,0.2
2020/2/13 18:26,0,0
2020/2/13 18:31,0,0.2
2020/2/13 19:11,0,0.2
2020/2/13 19:16,0,0.2
2020/2/13 19:26,0,0.2
2020/2/13 19:31,0,0.2
2020/2/13 19:41,0,0.2
2020/2/13 19:56,0,0.2
2020/2/13 20:26,0,0
2020/2/13 21:26,0,0
2020/2/13 22:26,0,0
2020/2/13 23:26,0,0
2020/2/14 0:26,0,0
2020/2/14 1:26,0,0
2020/2/14 2:26,0,0
2020/2/14 3:26,0,0
2020/2/14 4:26,0,0
2020/2/14 5:26,0,0
2020/2/14 6:26,0,0
2020/2/14 7:26,0,0
2020/2/14 8:26,0,0
2020/2/14 9:26,0,0
2020/2/14 10:26,0,0
2020/2/14 11:26,0,0
2020/2/14 12:26,0,0
2020/2/14 13:26,0,0
2020/2/14 14:26,0,0
2020/2/14 15:26,0,0
2020/2/14 16:26,0,0
2020/2/14 17:26,0,0
2020/2/14 18:26,0,0
2020/2/14 19:26,0,0
2020/2/14 20:11,0,0.2
2020/2/14 20:26,0,0
2020/2/14 21:26,0,0
2020/2/14 22:26,0,0
2020/2/14 23:26,0,0
2020/2/15 0:26,0,0
2020/2/15 1:26,0,0
2020/2/15 2:26,0,0
2020/2/15 3:26,0,0
2020/2/15 4:26,0,0
2020/2/15 5:26,0,0
2020/2/15 6:26,0,0
2020/2/15 7:26,0,0
2020/2/15 8:26,0,0
2020/2/15 9:26,0,0
2020/2/15 10:26,0,0
2020/2/15 11:26,0,0
2020/2/15 12:26,0,0
2020/2/15 13:26,0,0
2020/2/15 14:26,0,0
2020/2/15 15:26,0,0
2020/2/15 15:41,0,0.2
2020/2/15 16:06,0,0.2
2020/2/15 16:21,0,0.2
2020/2/15 16:26,0,0
2020/2/15 16:31,0,0.2
2020/2/15 16:36,0,0.2
2020/2/15 16:46,0,0.2
2020/2/15 16:51,0,0.2
2020/2/15 17:01,0,0.2
2020/2/15 17:06,0,0.2
2020/2/15 17:11,0,0.2
2020/2/15 17:16,0,0.2
2020/2/15 17:26,0,0.4
2020/2/15 17:31,0,0.2
2020/2/15 17:36,0,0.2
2020/2/15 17:51,0,0.2
2020/2/15 17:56,0,0.2
2020/2/15 18:06,0,0.2
2020/2/15 18:16,0,0.2
2020/2/15 18:26,0,0.2
2020/2/15 18:41,0,0.2
2020/2/15 18:56,0,0.2
2020/2/15 19:01,0,0.2
2020/2/15 19:06,0,0.2
2020/2/15 19:11,0,0.2
2020/2/15 19:26,0,0.2
2020/2/15 19:41,0,0.2
2020/2/15 20:01,0,0.2
2020/2/15 20:26,0,0
2020/2/15 20:51,0,0.2
2020/2/15 21:01,0,0.2
2020/2/15 21:11,0,0.2
2020/2/15 21:26,0,0
2020/2/15 21:31,0,0.2
2020/2/15 21:36,0,0.2
2020/2/15 21:46,0,0.2
2020/2/15 21:56,0,0.2
2020/2/15 22:06,0,0.2
2020/2/15 22:21,0,0.2
2020/2/15 22:26,0,0
2020/2/15 23:16,0,0.2
2020/2/15 23:21,0,0.2
2020/2/15 23:26,0,0
2020/2/15 23:31,0,0.2
2020/2/15 23:56,0,0.2
2020/2/16 0:16,0,0.2
2020/2/16 0:26,0,0
2020/2/16 0:31,0,0.2
2020/2/16 1:01,0,0.2
2020/2/16 1:16,0,0.2
2020/2/16 1:26,0,0.2
2020/2/16 1:41,0,0.2
2020/2/16 2:26,0,0
2020/2/16 2:41,0,0.2
2020/2/16 3:26,0,0
2020/2/16 4:26,0,0
2020/2/16 5:26,0,0
2020/2/16 6:26,0,0
2020/2/16 7:26,0,0
2020/2/16 8:26,0,0
2020/2/16 9:26,0,0
2020/2/16 10:26,0,0
2020/2/16 11:26,0,0
2020/2/16 12:26,0,0
2020/2/16 13:26,0,0
2020/2/16 14:26,0,0
2020/2/16 15:26,0,0
2020/2/16 16:26,0,0
2020/2/16 17:26,0,0
2020/2/16 18:26,0,0
2020/2/16 19:26,0,0
2020/2/16 20:26,0,0
2020/2/16 21:26,0,0
2020/2/16 22:26,0,0
2020/2/16 23:26,0,0
2020/2/17 0:26,0,0
2020/2/17 1:26,0,0
2020/2/17 2:26,0,0
2020/2/17 3:26,0,0
2020/2/17 4:26,0,0
2020/2/17 5:26,0,0
2020/2/17 6:26,0,0
2020/2/17 7:26,0,0
2020/2/17 8:26,0,0
2020/2/17 9:26,0,0
2020/2/17 10:26,0,0
2020/2/17 11:26,0,0
2020/2/17 12:26,0,0
2020/2/17 13:26,0,0
2020/2/17 14:26,0,0
2020/2/17 15:26,0,0
2020/2/17 16:26,0,0
2020/2/17 17:26,0,0
2020/2/17 18:26,0,0
2020/2/17 19:26,0,0
2020/2/17 20:26,0,0
2020/2/17 21:26,0,0
2020/2/17 22:26,0,0
2020/2/17 23:26,0,0
2020/2/18 0:26,0,0
2020/2/18 1:26,0,0
2020/2/18 2:26,0,0
2020/2/18 3:26,0,0
2020/2/18 4:26,0,0
2020/2/18 5:26,0,0
2020/2/18 6:26,0,0
2020/2/18 7:26,0,0
2020/2/18 8:26,0,0
2020/2/18 9:26,0,0
2020/2/18 10:26,0,0
2020/2/18 11:26,0,0
2020/2/18 12:26,0,0
2020/2/18 13:26,0,0
2020/2/18 14:26,0,0
2020/2/18 15:26,0,0
2020/2/18 16:26,0,0
2020/2/18 17:26,0,0
2020/2/18 18:26,0,0
2020/2/18 19:26,0,0
2020/2/18 20:26,0,0
2020/2/18 21:26,0,0
2020/2/18 22:26,0,0
2020/2/18 23:26,0,0
2020/2/19 0:26,0,0
2020/2/19 1:26,0,0
2020/2/19 2:26,0,0
2020/2/19 3:26,0,0
2020/2/19 4:26,0,0
2020/2/19 5:26,0,0
2020/2/19 6:26,0,0
2020/2/19 7:26,0,0
2020/2/19 8:26,0,0
2020/2/19 9:26,0,0
2020/2/19 10:26,0,0
2020/2/19 11:26,0,0
2020/2/19 12:26,0,0
2020/2/19 13:26,0,0
2020/2/19 14:26,0,0
2020/2/19 15:26,0,0
2020/2/19 16:26,0,0
2020/2/19 17:26,0,0
2020/2/19 18:26,0,0
2020/2/19 19:26,0,0
2020/2/19 20:26,0,0
2020/2/19 21:26,0,0
2020/2/19 22:26,0,0
2020/2/19 23:26,0,0
2020/2/20 0:26,0,0
2020/2/20 1:26,0,0
2020/2/20 2:26,0,0
2020/2/20 3:26,0,0
2020/2/20 4:26,0,0
2020/2/20 5:26,0,0
2020/2/20 6:26,0,0
2020/2/20 7:26,0,0
2020/2/20 8:26,0,0
2020/2/20 9:26,0,0
2020/2/20 10:26,0,0
2020/2/20 11:26,0,0
2020/2/20 12:26,0,0
2020/2/20 13:26,0,0
2020/2/20 14:26,0,0
2020/2/20 15:26,0,0
2020/2/20 16:26,0,0
2020/2/20 17:26,0,0
2020/2/20 18:26,0,0
2020/2/20 19:26,0,0
2020/2/20 20:26,0,0
2020/2/20 21:26,0,0
2020/2/20 22:26,0,0
2020/2/20 23:26,0,0
2020/2/21 0:26,0,0
2020/2/21 1:26,0,0
2020/2/21 2:26,0,0
2020/2/21 3:26,0,0
2020/2/21 4:26,0,0
2020/2/21 5:26,0,0
2020/2/21 6:26,0,0
2020/2/21 7:26,0,0
2020/2/21 8:26,0,0
2020/2/21 9:26,0,0
2020/2/21 10:26,0,0
2020/2/21 11:26,0,0
2020/2/21 12:26,0,0
2020/2/21 13:26,0,0
2020/2/21 14:26,0,0
2020/2/21 15:26,0,0
2020/2/21 16:26,0,0
2020/2/21 17:26,0,0
2020/2/21 18:26,0,0
2020/2/21 19:26,0,0
2020/2/21 20:26,0,0
2020/2/21 21:26,0,0
2020/2/21 22:26,0,0
2020/2/21 23:26,0,0
2020/2/22 0:26,0,0
2020/2/22 1:26,0,0
2020/2/22 2:26,0,0
2020/2/22 3:26,0,0
2020/2/22 4:26,0,0
2020/2/22 5:26,0,0
2020/2/22 6:26,0,0
2020/2/22 7:26,0,0
2020/2/22 8:26,0,0
2020/2/22 9:26,0,0
2020/2/22 10:26,0,0
2020/2/22 11:26,0,0
2020/2/22 12:26,0,0
2020/2/22 13:26,0,0
2020/2/22 14:26,0,0
2020/2/22 15:26,0,0
2020/2/22 16:26,0,0
2020/2/22 17:26,0,0
2020/2/22 18:26,0,0
2020/2/22 19:26,0,0
2020/2/22 20:26,0,0
2020/2/22 21:26,0,0
2020/2/22 22:26,0,0
2020/2/22 23:26,0,0
2020/2/23 0:26,0,0
2020/2/23 1:26,0,0
2020/2/23 2:26,0,0
2020/2/23 3:26,0,0
2020/2/23 4:26,0,0
2020/2/23 5:26,0,0
2020/2/23 6:26,0,0
2020/2/23 7:26,0,0
2020/2/23 8:26,0,0
2020/2/23 9:26,0,0
2020/2/23 10:26,0,0
2020/2/23 11:26,0,0
2020/2/23 12:26,0,0
2020/2/23 13:26,0,0
2020/2/23 14:26,0,0
2020/2/23 15:26,0,0
2020/2/23 16:26,0,0
2020/2/23 17:26,0,0
2020/2/23 18:26,0,0
2020/2/23 19:26,0,0
2020/2/23 20:26,0,0
2020/2/23 21:26,0,0
2020/2/23 22:26,0,0
2020/2/23 23:26,0,0
2020/2/24 0:26,0,0
2020/2/24 1:26,0,0
2020/2/24 2:26,0,0
2020/2/24 3:26,0,0
2020/2/24 4:26,0,0
2020/2/24 5:26,0,0
2020/2/24 6:26,0,0
2020/2/24 7:26,0,0
2020/2/24 8:26,0,0
2020/2/24 9:26,0,0
2020/2/24 10:26,0,0
2020/2/24 11:26,0,0
2020/2/24 12:26,0,0
2020/2/24 13:26,0,0
2020/2/24 14:26,0,0
2020/2/24 15:26,0,0
2020/2/24 16:26,0,0
2020/2/24 17:26,0,0
2020/2/24 18:26,0,0
2020/2/24 19:26,0,0
2020/2/24 20:26,0,0
2020/2/24 21:26,0,0
2020/2/24 22:26,0,0
2020/2/24 23:26,0,0
2020/2/25 0:26,0,0
2020/2/25 1:26,0,0
2020/2/25 2:26,0,0
2020/2/25 3:26,0,0
2020/2/25 4:26,0,0
2020/2/25 5:26,0,0
2020/2/25 6:26,0,0
2020/2/25 7:26,0,0
2020/2/25 8:26,0,0
2020/2/25 9:26,0,0
2020/2/25 10:26,0,0
2020/2/25 11:26,0,0
2020/2/25 12:26,0,0
2020/2/25 13:26,0,0
2020/2/25 14:26,0,0
2020/2/25 15:26,0,0
2020/2/25 16:26,0,0
2020/2/25 17:26,0,0
2020/2/25 18:26,0,0
2020/2/25 19:26,0,0
2020/2/25 20:26,0,0
2020/2/25 21:26,0,0
2020/2/25 22:26,0,0
2020/2/25 23:26,0,0
2020/2/26 0:26,0,0
2020/2/26 1:26,0,0
2020/2/26 2:26,0,0
2020/2/26 3:26,0,0
2020/2/26 4:26,0,0
2020/2/26 5:26,0,0
2020/2/26 6:26,0,0
2020/2/26 7:26,0,0
2020/2/26 8:26,0,0
2020/2/26 9:26,0,0
2020/2/26 10:26,0,0
2020/2/26 11:26,0,0.2
2020/2/26 12:01,0,0.2
2020/2/26 12:06,0,0.4
2020/2/26 12:11,0,0.6
2020/2/26 12:16,0,0.4
2020/2/26 12:21,0,0.8
2020/2/26 12:26,0,1
2020/2/26 12:31,0,0.8
2020/2/26 12:36,0,0.8
2020/2/26 12:41,0,0.6
2020/2/26 12:46,0,0.4
2020/2/26 12:56,0,0.2
2020/2/26 13:06,0,0.4
2020/2/26 13:11,0,0.4
2020/2/26 13:16,0,0.2
2020/2/26 13:21,0,0.4
2020/2/26 13:26,0,0
2020/2/26 13:31,0,0.2
2020/2/26 13:36,0,0.2
2020/2/26 13:46,0,0.2
2020/2/26 13:51,0,0.2
2020/2/26 14:11,0,0.2
2020/2/26 14:26,0,0
2020/2/26 15:26,0,0
2020/2/26 15:51,0,0.2
2020/2/26 16:26,0,0
2020/2/26 17:26,0,0
2020/2/26 18:26,0,0
2020/2/26 19:26,0,0
2020/2/26 20:26,0,0
2020/2/26 21:26,0,0
2020/2/26 22:26,0,0
2020/2/26 23:26,0,0
2020/2/27 0:26,0,0
2020/2/27 1:26,0,0
2020/2/27 2:26,0,0
2020/2/27 3:26,0,0
2020/2/27 4:26,0,0
2020/2/27 5:26,0,0
2020/2/27 6:26,0,0
2020/2/27 7:26,0,0
2020/2/27 8:26,0,0
2020/2/27 9:26,0,0
2020/2/27 10:26,0,0
2020/2/27 11:26,0,0
2020/2/27 12:26,0,0
2020/2/27 13:26,0,0
2020/2/27 14:26,0,0
2020/2/27 15:26,0,0
2020/2/27 16:26,0,0
2020/2/27 17:26,0,0
2020/2/27 18:26,0,0
2020/2/27 19:26,0,0
2020/2/27 20:26,0,0
2020/2/27 21:26,0,0
2020/2/27 22:26,0,0
2020/2/27 23:26,0,0
2020/2/28 0:26,0,0
2020/2/28 1:26,0,0
2020/2/28 2:26,0,0
2020/2/28 3:26,0,0
2020/2/28 4:26,0,0
2020/2/28 5:26,0,0
2020/2/28 6:26,0,0
2020/2/28 7:26,0,0
2020/2/28 8:26,0,0
2020/2/28 9:26,0,0
2020/2/28 10:26,0,0
2020/2/28 11:26,0,0
2020/2/28 12:26,0,0
2020/2/28 13:26,0,0
2020/2/28 14:26,0,0
2020/2/28 15:26,0,0
2020/2/28 16:26,0,0
2020/2/28 17:26,0,0
2020/2/28 18:26,0,0
2020/2/28 19:26,0,0
2020/2/28 20:26,0,0
2020/2/28 21:26,0,0
2020/2/28 22:26,0,0
2020/2/28 23:26,0,0
2020/2/29 0:26,0,0
2020/2/29 1:26,0,0
2020/2/29 2:26,0,0
2020/2/29 3:26,0,0
2020/2/29 4:26,0,0
2020/2/29 5:26,0,0
2020/2/29 6:26,0,0
2020/2/29 7:26,0,0
2020/2/29 8:26,0,0
2020/2/29 9:26,0,0
2020/2/29 10:26,0,0
2020/2/29 11:26,0,0
2020/2/29 12:26,0,0
2020/2/29 13:26,0,0
2020/2/29 14:26,0,0
2020/2/29 15:26,0,0
2020/2/29 16:26,0,0
2020/2/29 17:26,0,0
2020/2/29 18:26,0,0
2020/2/29 19:21,0,0.2
2020/2/29 19:26,0,0
2020/2/29 20:26,0,0.2
2020/2/29 21:26,0,0
2020/2/29 22:11,0,0.2
2020/2/29 22:16,0,0.2
2020/2/29 22:26,0,0.2
2020/2/29 22:36,0,0.2
2020/2/29 22:41,0,0.2
2020/2/29 22:46,0,0.2
2020/2/29 23:01,0,0.2
2020/2/29 23:06,0,0.2
2020/2/29 23:11,0,0.2
2020/2/29 23:21,0,0.2
2020/2/29 23:26,0,0.2
2020/2/29 23:36,0,0.2
2020/2/29 23:56,0,0.2
2020/3/1 0:11,0,0.2
2020/3/1 0:21,0,0.2
2020/3/1 0:26,0,0
2020/3/1 0:31,0,0.2
2020/3/1 0:56,0,0.2
2020/3/1 1:21,0,0.2
2020/3/1 1:26,0,0
2020/3/1 1:31,0,0.4
2020/3/1 1:36,0,0.4
2020/3/1 1:41,0,0.4
2020/3/1 1:46,0,0.4
2020/3/1 1:51,0,0.6
2020/3/1 1:56,0,0.2
2020/3/1 2:01,0,0.4
2020/3/1 2:06,0,0.2
2020/3/1 2:16,0,0.2
2020/3/1 2:21,0,0.2
2020/3/1 2:26,0,0
2020/3/1 2:31,0,0.2
2020/3/1 2:36,0,0.2
2020/3/1 2:41,0,0.2
2020/3/1 2:51,0,0.2
2020/3/1 3:01,0,0.4
2020/3/1 3:06,0,0.4
2020/3/1 3:11,0,0.2
2020/3/1 3:16,0,0.2
2020/3/1 3:21,0,0.2
2020/3/1 3:26,0,0
2020/3/1 3:46,0,0.2
2020/3/1 3:51,0,0.2
2020/3/1 3:56,0,0.2
2020/3/1 4:01,0,0.2
2020/3/1 4:06,0,0.2
2020/3/1 4:11,0,0.2
2020/3/1 4:21,0,0.2
2020/3/1 4:26,0,0
2020/3/1 4:31,0,0.2
2020/3/1 4:36,0,0.2
2020/3/1 4:46,0,0.2
2020/3/1 4:51,0,0.2
2020/3/1 5:01,0,0.2
2020/3/1 5:06,0,0.2
2020/3/1 5:11,0,0.2
2020/3/1 5:16,0,0.4
2020/3/1 5:21,0,0.4
2020/3/1 5:26,0,0.2
2020/3/1 5:31,0,0.6
2020/3/1 5:36,0,0.4
2020/3/1 5:41,0,0.4
2020/3/1 5:46,0,0.4
2020/3/1 5:51,0,0.2
2020/3/1 5:56,0,0.2
2020/3/1 6:01,0,0.2
2020/3/1 6:06,0,0.2
2020/3/1 6:11,0,0.4
2020/3/1 6:21,0,0.2
2020/3/1 6:26,0,0
2020/3/1 6:41,0,0.2
2020/3/1 7:26,0,0
2020/3/1 8:11,0,0.2
2020/3/1 8:21,0,0.2
2020/3/1 8:26,0,0
2020/3/1 9:11,0,0.2
2020/3/1 9:26,0,0
2020/3/1 9:51,0,0.2
2020/3/1 10:01,0,0.2
2020/3/1 10:11,0,0.2
2020/3/1 10:26,0,0
2020/3/1 11:16,0,0.2
2020/3/1 11:26,0,0
2020/3/1 11:36,0,0.2
2020/3/1 12:26,0,0.2
2020/3/1 13:26,0,0
2020/3/1 14:26,0,0
2020/3/1 15:26,0,0
2020/3/1 16:26,0,0
2020/3/1 16:36,0,0.2
2020/3/1 17:11,0,3
2020/3/1 17:26,0,0
2020/3/1 18:26,0,0
2020/3/1 19:26,0,0
2020/3/1 20:26,0,0
2020/3/1 21:26,0,0
2020/3/1 22:26,0,0
2020/3/1 23:26,0,0
2020/3/2 0:26,0,0
2020/3/2 1:11,0,0.2
2020/3/2 1:26,0,0
2020/3/2 2:26,0,0
2020/3/2 3:26,0,0
2020/3/2 4:26,0,0
2020/3/2 5:26,0,0
2020/3/2 6:26,0,0
2020/3/2 7:26,0,0
2020/3/2 8:26,0,0
2020/3/2 9:26,0,0
2020/3/2 10:26,0,0
2020/3/2 11:26,0,0
2020/3/2 12:26,0,0
2020/3/2 13:26,0,0
2020/3/2 14:26,0,0
2020/3/2 15:26,0,0
2020/3/2 16:26,0,0
2020/3/2 17:26,0,0
2020/3/2 18:26,0,0
2020/3/2 19:26,0,0
2020/3/2 20:26,0,0
2020/3/2 21:26,0,0
2020/3/2 22:26,0,0
2020/3/2 23:26,0,0
2020/3/3 0:26,0,0
2020/3/3 1:26,0,0
2020/3/3 2:26,0,0
2020/3/3 3:26,0,0
2020/3/3 4:26,0,0
2020/3/3 5:26,0,0
2020/3/3 6:26,0,0
2020/3/3 7:26,0,0
2020/3/3 8:26,0,0
2020/3/3 9:26,0,0
2020/3/3 10:26,0,0
2020/3/3 11:26,0,0
2020/3/3 13:26,0,0
2020/3/3 14:26,0,0
2020/3/3 15:26,0,0
2020/3/3 16:26,0,0
2020/3/3 17:26,0,0
2020/3/3 17:56,0,0.2
2020/3/3 18:26,0,0
2020/3/3 18:31,0,0.2
2020/3/3 18:46,0,0.2
2020/3/3 18:51,0,0.2
2020/3/3 19:06,0,0.2
2020/3/3 19:16,0,0.2
2020/3/3 19:26,0,0.4
2020/3/3 19:36,0,0.2
2020/3/3 19:41,0,0.2
2020/3/3 19:51,0,0.2
2020/3/3 20:06,0,0.2
2020/3/3 20:21,0,0.2
2020/3/3 20:26,0,0
2020/3/3 20:36,0,0.2
2020/3/3 21:01,0,0.2
2020/3/3 21:26,0,0.2
2020/3/3 21:41,0,0.2
2020/3/3 21:56,0,0.2
2020/3/3 22:26,0,0
2020/3/3 22:46,0,0.2
2020/3/3 23:11,0,0.2
2020/3/3 23:26,0,0
2020/3/4 0:26,0,0
2020/3/4 0:51,0,0.2
2020/3/4 1:26,0,0.2
2020/3/4 2:26,0,0
2020/3/4 3:26,0,0.2
2020/3/4 4:01,0,0.2
2020/3/4 4:21,0,0.2
2020/3/4 4:26,0,0
2020/3/4 5:11,0,0.2
2020/3/4 5:26,0,0
2020/3/4 5:36,0,0.2
2020/3/4 6:11,0,0.2
2020/3/4 6:26,0,0
2020/3/4 7:26,0,0
2020/3/4 8:26,0,0
2020/3/4 9:26,0,0
2020/3/4 10:26,0,0
2020/3/4 11:26,0,0
2020/3/4 12:26,0,0
2020/3/4 13:26,0,0
2020/3/4 14:26,0,0
2020/3/4 15:26,0,0
2020/3/4 16:26,0,0
2020/3/4 17:26,0,0
2020/3/4 18:26,0,0
2020/3/4 19:26,0,0
2020/3/4 20:26,0,0
2020/3/4 21:26,0,0
2020/3/4 22:26,0,0
2020/3/4 23:26,0,0
2020/3/5 0:26,0,0
2020/3/5 1:26,0,0
2020/3/5 2:26,0,0
2020/3/5 3:26,0,0
2020/3/5 4:26,0,0
2020/3/5 5:26,0,0
2020/3/5 6:26,0,0
2020/3/5 7:26,0,0
2020/3/5 8:26,0,0
2020/3/5 9:26,0,0
2020/3/5 10:26,0,0
2020/3/5 11:26,0,0
2020/3/5 12:26,0,0
2020/3/5 13:26,0,0
2020/3/5 14:26,0,0
2020/3/5 15:26,0,0
2020/3/5 16:26,0,0
2020/3/5 17:26,0,0
2020/3/5 18:26,0,0
2020/3/5 19:26,0,0
2020/3/5 20:26,0,0
2020/3/5 21:26,0,0
2020/3/5 22:26,0,0
2020/3/5 23:26,0,0
2020/3/6 0:26,0,0
2020/3/6 1:26,0,0
2020/3/6 2:26,0,0
2020/3/6 3:26,0,0
2020/3/6 4:26,0,0
2020/3/6 5:26,0,0
2020/3/6 6:26,0,0
2020/3/6 7:26,0,0
2020/3/6 8:26,0,0
2020/3/6 9:26,0,0
2020/3/6 10:26,0,0
2020/3/6 11:26,0,0
2020/3/6 12:26,0,0
2020/3/6 13:26,0,0
2020/3/6 14:26,0,0
2020/3/6 15:26,0,0
2020/3/6 16:26,0,0
2020/3/6 17:26,0,0
2020/3/6 18:21,0,0.2
2020/3/6 18:26,0,0
2020/3/6 18:31,0,0.2
2020/3/6 18:46,0,0.2
2020/3/6 18:51,0,0.2
2020/3/6 19:01,0,0.2
2020/3/6 19:11,0,0.2
2020/3/6 19:16,0,0.2
2020/3/6 19:26,0,0.2
2020/3/6 19:31,0,0.2
2020/3/6 20:06,0,0.2
2020/3/6 20:26,0,0
2020/3/6 20:31,0,0.2
2020/3/6 21:26,0,0
2020/3/6 22:11,0,0.2
2020/3/6 22:16,0,0.2
2020/3/6 22:26,0,0
2020/3/6 22:36,0,0.2
2020/3/6 23:26,0,0
2020/3/6 23:36,0,0.2
2020/3/6 23:51,0,0.2
2020/3/7 0:26,0,0
2020/3/7 1:26,0,0
2020/3/7 2:26,0,0
2020/3/7 3:26,0,0
2020/3/7 4:26,0,0
2020/3/7 5:26,0,0
2020/3/7 6:26,0,0
2020/3/7 7:26,0,0
2020/3/7 8:26,0,0
2020/3/7 9:26,0,0
2020/3/7 10:26,0,0
2020/3/7 11:26,0,0
2020/3/7 12:26,0,0
2020/3/7 13:26,0,0
2020/3/7 14:26,0,0
2020/3/7 15:26,0,0
2020/3/7 16:26,0,0
2020/3/7 17:26,0,0
2020/3/7 18:26,0,0
2020/3/7 19:26,0,0
2020/3/7 20:26,0,0
2020/3/7 21:26,0,0
2020/3/7 22:26,0,0
2020/3/7 23:26,0,0
2020/3/8 0:26,0,0
2020/3/8 1:26,0,0
2020/3/8 2:26,0,0
2020/3/8 3:26,0,0
2020/3/8 4:26,0,0
2020/3/8 5:26,0,0
2020/3/8 6:26,0,0
2020/3/8 7:26,0,0
2020/3/8 8:26,0,0
2020/3/8 9:26,0,0
2020/3/8 10:26,0,0
2020/3/8 11:26,0,0
2020/3/8 12:26,0,0
2020/3/8 13:26,0,0
2020/3/8 14:26,0,0
2020/3/8 15:26,0,0
2020/3/8 16:26,0,0
2020/3/8 17:26,0,0
2020/3/8 18:26,0,0
2020/3/8 19:26,0,0
2020/3/8 20:26,0,0
2020/3/8 21:01,0,0.2
2020/3/8 21:11,0,0.2
2020/3/8 21:26,0,0
2020/3/8 22:26,0,0
2020/3/8 23:26,0,0
2020/3/8 23:36,0,0.4
2020/3/9 0:26,0,0
2020/3/9 1:11,0,0.6
2020/3/9 1:16,0,0.2
2020/3/9 1:21,0,0.4
2020/3/9 1:26,0,0.6
2020/3/9 1:31,0,0.4
2020/3/9 1:36,0,0.6
2020/3/9 1:41,0,0.4
2020/3/9 1:51,0,0.2
2020/3/9 1:56,0,0.4
2020/3/9 2:01,0,0.4
2020/3/9 2:06,0,0.8
2020/3/9 2:11,0,0.8
2020/3/9 2:16,0,0.4
2020/3/9 2:21,0,0.6
2020/3/9 2:26,0,0.2
2020/3/9 3:01,0,0.2
2020/3/9 3:16,0,0.2
2020/3/9 3:26,0,0.2
2020/3/9 3:36,0,0.2
2020/3/9 3:41,0,0.4
2020/3/9 3:46,0,0.6
2020/3/9 3:51,0,0.4
2020/3/9 3:56,0,0.2
2020/3/9 4:01,0,0.6
2020/3/9 4:06,0,0.2
2020/3/9 4:11,0,0.2
2020/3/9 4:21,0,0.2
2020/3/9 4:26,0,0
2020/3/9 4:36,0,0.2
2020/3/9 5:11,0,0.2
2020/3/9 5:26,0,0
2020/3/9 6:06,0,0.2
2020/3/9 6:26,0,0
2020/3/9 7:26,0,0
2020/3/9 7:36,0,0.2
2020/3/9 8:26,0,0
2020/3/9 8:36,0,0.2
2020/3/9 9:26,0,0
2020/3/9 10:26,0,0
2020/3/9 11:21,0,0.2
2020/3/9 11:26,0,0
2020/3/9 12:26,0,0
2020/3/9 13:26,0,0
2020/3/9 14:26,0,0
2020/3/9 15:26,0,0
